Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Posted_date,Age_of_listing_in_days,Location,City,Latitude,Longitude
"Al Malik Building, Al Warqaa 1, Al Warqaa, Dubai",45000,1,2,Apartment,560,80.35714285714286,Low,Yearly,Unfurnished,For Rent,2024-03-21,31,Al Warqaa,Dubai,25.18047865,55.45297285088414
"Al Warqa Western Residence, Al Warqaa 1, Al Warqaa, Dubai",68000,2,2,Apartment,888,76.57657657657657,Medium,Yearly,Unfurnished,For Rent,2024-03-21,31,Al Warqaa,Dubai,25.18047865,55.45297285088414
"Kempinski Palm Residence, The Crescent, Palm Jumeirah, Dubai",520000,3,2,Apartment,3751,138.6296987470008,High,Yearly,Furnished,For Rent,2024-03-21,31,Palm Jumeirah,Dubai,25.10019025,55.11853499506269
"Magnolia 1, Emirates Gardens 2, JVC District 14, Jumeirah Village Circle (JVC), Dubai",60000,0,2,Apartment,531,112.99435028248588,Low,Yearly,Furnished,For Rent,2024-03-21,31,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Yacht Bay, Dubai Marina, Dubai",75000,0,2,Apartment,554,135.37906137184115,Medium,Yearly,Unfurnished,For Rent,2024-03-20,32,Dubai Marina,Dubai,25.0786415,55.1352524
"Residences 12, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",200000,2,2,Apartment,1183,169.061707523246,High,Yearly,Furnished,For Rent,2024-03-19,33,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"District One Villas, District One, Mohammed Bin Rashid City, Dubai",1500000,5,2,Villa,8603,174.35778216901082,High,Yearly,Unfurnished,For Rent,2024-03-18,34,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"Apartment Building 2, Bluewaters Residences, Bluewaters Island, Dubai",400000,2,2,Apartment,1677,238.5211687537269,High,Yearly,Unfurnished,For Rent,2024-03-16,36,Bluewaters Island,Dubai,25.082916,55.122156
"Binghatti Heights, JVC District 10, Jumeirah Village Circle (JVC), Dubai",75000,1,2,Apartment,642,116.82242990654206,Medium,Yearly,Unfurnished,For Rent,2024-03-15,37,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Al Mamzar, Dubai",77000,2,2,Apartment,1216,63.32236842105263,Medium,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Mamzar,Dubai,25.3005332,55.3596332
"The Fields, District 11, Mohammed Bin Rashid City, Dubai",180000,4,2,Villa,3162,56.92599620493359,High,Yearly,Unfurnished,For Rent,2024-03-14,38,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"Apartment Building 7, Bluewaters Residences, Bluewaters Island, Dubai",650000,3,2,Apartment,2045,317.8484107579462,High,Yearly,Unfurnished,For Rent,2024-03-14,38,Bluewaters Island,Dubai,25.082916,55.122156
"Starz by Danube Tower 1, Starz by Danube, Al Furjan, Dubai",69998,1,2,Apartment,700,99.99714285714286,Medium,Yearly,Furnished,For Rent,2024-03-13,39,Al Furjan,Dubai,25.0267099,55.1469903
"Oliva, Victory Heights, Dubai Sports City, Dubai",260000,4,2,Villa,2558,101.6419077404222,High,Yearly,Unfurnished,For Rent,2024-03-12,40,Dubai Sports City,Dubai,25.0321379,55.219353
"Sun, Arabian Ranches 3, Dubai",150000,3,2,Townhouse,1384,108.3815028901734,High,Yearly,Unfurnished,For Rent,2024-03-11,41,Arabian Ranches 3,Dubai,25.0651524,55.3227884007741
"Maple 2, Maple, Dubai Hills Estate, Dubai",280000,3,2,Townhouse,2110,132.70142180094786,High,Yearly,Unfurnished,For Rent,2024-03-11,41,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513
"Al Khair 5, Jumeirah Garden City, Al Satwa, Dubai",92000,1,2,Apartment,954,96.43605870020964,Medium,Yearly,Furnished,For Rent,2024-03-09,43,Al Satwa,Dubai,25.2208602,55.2737617
"Aykon City Tower B, Aykon City, Business Bay, Dubai",120000,1,2,Apartment,631,190.1743264659271,Medium,Yearly,Furnished,For Rent,2024-03-01,51,Business Bay,Dubai,25.18942655,55.26481901527489
"Harbour Gate Tower 1, Harbour Gate, Dubai Creek Harbour, Dubai",280000,3,2,Apartment,1640,170.73170731707316,High,Yearly,Furnished,For Rent,2024-03-01,51,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"The Address Residences Dubai Opera Tower 2, The Address Residences Dubai Opera, Downtown Dubai, Dubai",450000,3,2,Apartment,1560,288.46153846153845,High,Yearly,Furnished,For Rent,2024-02-27,54,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Expo Golf Villas 1 (Parkside 1), Expo Golf Villas, Emaar South, Dubai South, Dubai",94999,3,2,Townhouse,1470,64.62517006802722,Medium,Yearly,Unfurnished,For Rent,2024-02-20,61,Dubai South,Dubai,24.9144391,55.1615128
"Azure Residences, Palm Jumeirah, Dubai",170000,1,2,Apartment,1388,122.47838616714698,High,Yearly,Unfurnished,For Rent,2024-02-19,62,Palm Jumeirah,Dubai,25.10019025,55.11853499506269
"The Fields, District 11, Mohammed Bin Rashid City, Dubai",170000,4,2,Villa,3163,53.74644325007904,High,Yearly,Unfurnished,For Rent,2024-02-15,66,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"MAG 318, Business Bay, Dubai",135000,1,2,Apartment,889,151.85601799775029,Medium,Yearly,Furnished,For Rent,2024-02-01,80,Business Bay,Dubai,25.18942655,55.26481901527489
"Maple 3, Maple, Dubai Hills Estate, Dubai",315000,4,2,Villa,2988,105.42168674698796,High,Yearly,Unfurnished,For Rent,2024-01-31,81,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513
"The Palm Tower, Palm Jumeirah, Dubai",135000,0,2,Apartment,524,257.6335877862596,Medium,Yearly,Furnished,For Rent,2024-01-26,86,Palm Jumeirah,Dubai,25.10019025,55.11853499506269
"Hayat Boulevard 1A, Hayat Boulevard, Town Square, Dubai",100000,2,2,Apartment,1473,67.88866259334691,Medium,Yearly,Furnished,For Rent,2024-01-18,94,Town Square,Dubai,25.01085145,55.28887629766314
"Expo Golf Villas 2 (Parkside 2), Expo Golf Villas, Emaar South, Dubai South, Dubai",160000,4,2,Townhouse,2542,62.94256490952007,High,Yearly,Unfurnished,For Rent,2024-01-12,100,Dubai South,Dubai,24.9144391,55.1615128
"Creek Horizon Tower 1, Creek Horizon, Dubai Creek Harbour, Dubai",150000,2,2,Apartment,1191,125.94458438287154,High,Yearly,Unfurnished,For Rent,2023-11-30,143,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"Address Harbour Point, Dubai Creek Harbour, Dubai",250000,2,2,Apartment,1094,228.51919561243145,High,Yearly,Furnished,For Rent,2023-11-24,149,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"Elite Residence, Dubai Marina, Dubai",90000,1,2,Apartment,960,93.75,Medium,Yearly,Unfurnished,For Rent,2023-11-22,151,Dubai Marina,Dubai,25.0786415,55.1352524
"Eagle Heights, Dubai Sports City, Dubai",39000,0,2,Apartment,423,92.19858156028369,Low,Yearly,Furnished,For Rent,2023-11-17,156,Dubai Sports City,Dubai,25.0321379,55.219353
"23 Marina, Dubai Marina, Dubai",210000,3,2,Apartment,2161,97.1772327626099,High,Yearly,Furnished,For Rent,2023-11-14,159,Dubai Marina,Dubai,25.0786415,55.1352524
"Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai",188000,2,2,Apartment,1611,116.69770328988206,High,Yearly,Unfurnished,For Rent,2023-10-23,181,Jumeirah Beach Residence (JBR),Dubai,25.0778021,55.13518094856796
"Al Ghozlan 1, Al Ghozlan, The Greens, Dubai",83000,1,2,Apartment,777,106.82110682110682,Medium,Yearly,Unfurnished,For Rent,2023-10-20,184,The Greens,Dubai,25.09297535,55.17214781705864
"Vida Residences Dubai Marina, Dubai Marina, Dubai",220000,2,2,Apartment,1232,178.57142857142858,High,Yearly,Furnished,For Rent,2023-10-19,185,Dubai Marina,Dubai,25.0786415,55.1352524
"Downtown Views, Za'abeel 2, Za'abeel, Dubai",199999,2,2,Apartment,1418,141.04301833568405,High,Yearly,Unfurnished,For Rent,2023-10-14,190,Za'abeel,Dubai,25.21683265,55.30011608643647
"Murjan 4, Murjan, Jumeirah Beach Residence (JBR), Dubai",200000,1,2,Apartment,1404,142.45014245014244,High,Yearly,Furnished,For Rent,2023-10-13,191,Jumeirah Beach Residence (JBR),Dubai,25.0778021,55.13518094856796
"Bellevue Tower 2, Bellevue Towers, Downtown Dubai, Dubai",130000,1,2,Apartment,710,183.09859154929572,Medium,Yearly,Furnished,For Rent,2023-10-11,193,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Marquise Square, Business Bay, Dubai",109900,0,2,Apartment,611,179.86906710310964,Medium,Yearly,Furnished,For Rent,2024-03-22,30,Business Bay,Dubai,25.18942655,55.26481901527489
"Damac Maison Prive Tower A, DAMAC Maison Prive, Business Bay, Dubai",149888,2,2,Apartment,1268,118.20820189274448,High,Yearly,Furnished,For Rent,2024-02-29,52,Business Bay,Dubai,25.18942655,55.26481901527489
"Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai",170000,2,2,Apartment,1500,113.33333333333331,High,Yearly,Furnished,For Rent,2024-04-06,15,Jumeirah Beach Residence (JBR),Dubai,25.0778021,55.13518094856796
"Jumeirah Garden City, Al Satwa, Dubai",85000,1,2,Apartment,1041,81.65225744476464,Medium,Yearly,Unfurnished,For Rent,2024-03-31,21,Al Satwa,Dubai,25.2208602,55.2737617
"The Grand, Dubai Creek Harbour, Dubai",205000,2,2,Apartment,1226,167.21044045677,High,Yearly,Unfurnished,For Rent,2024-03-27,25,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"Warsan Village A, Warsan Village, International City, Dubai",120000,3,2,Villa,2130,56.33802816901409,Medium,Yearly,Unfurnished,For Rent,2024-03-27,25,International City,Dubai,25.1322737,55.39813984933585
"Art XV Tower, Business Bay, Dubai",122000,2,2,Apartment,1470,82.99319727891157,Medium,Yearly,Unfurnished,For Rent,2024-03-26,26,Business Bay,Dubai,25.18942655,55.26481901527489
"Socio Tower A, Socio, Dubai Hills Estate, Dubai",82500,1,2,Apartment,476,173.31932773109244,Medium,Yearly,Unfurnished,For Rent,2024-03-26,26,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513
"MAG Eye Townhouses, MAG City, District 7, Mohammed Bin Rashid City, Dubai",180000,2,2,Townhouse,1187,151.64279696714405,High,Yearly,Unfurnished,For Rent,2024-03-25,27,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"Carson Tower A, Carson - The Drive, DAMAC Hills, Dubai",55000,0,2,Apartment,407,135.13513513513513,Low,Yearly,Furnished,For Rent,2024-03-25,27,DAMAC Hills,Dubai,25.0264384,55.251228
"Al Andalus Tower D, Al Andalus, Jumeirah Golf Estates, Dubai",80000,1,2,Apartment,768,104.16666666666669,Medium,Yearly,Unfurnished,For Rent,2024-03-25,27,Jumeirah Golf Estates,Dubai,25.0203281,55.20083862592119
"Meera Tower, Al Habtoor City, Business Bay, Dubai",210000,3,2,Apartment,1984,105.84677419354838,High,Yearly,Unfurnished,For Rent,2024-03-22,30,Business Bay,Dubai,25.18942655,55.26481901527489
"The Pulse Villas, The Pulse, Residential District, Dubai South, Dubai",165000,3,2,Villa,1549,106.52033570045192,High,Yearly,Unfurnished,For Rent,2024-03-21,31,Dubai South,Dubai,24.9144391,55.1615128
"Azizi Riviera 19, Azizi Riviera, Meydan One, Meydan City, Dubai",46999,0,2,Apartment,370,127.02432432432433,Low,Yearly,Unfurnished,For Rent,2024-03-14,38,Meydan City,Dubai,25.1541673,55.2906695
"Starz by Danube Tower 1, Starz by Danube, Al Furjan, Dubai",47998,0,2,Apartment,400,119.995,Low,Yearly,Furnished,For Rent,2024-03-13,39,Al Furjan,Dubai,25.0267099,55.1469903
"Jumeirah Garden City, Al Satwa, Dubai",72000,1,2,Apartment,877,82.09806157354618,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Satwa,Dubai,25.2208602,55.2737617
"Mira 2, Mira, Reem, Dubai",195000,3,2,Townhouse,2578,75.64003103180761,High,Yearly,Unfurnished,For Rent,2024-03-12,40,Reem,Dubai,25.0315993,55.275689057829474
"Goldcrest Views 2, JLT Cluster J, Jumeirah Lake Towers (JLT), Dubai",115000,2,2,Apartment,1071,107.37628384687208,Medium,Yearly,Unfurnished,For Rent,2024-03-11,41,Jumeirah Lake Towers (JLT),Dubai,25.0690625,55.141165591907736
"Catch Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",70000,1,2,Apartment,659,106.22154779969652,Medium,Yearly,Unfurnished,For Rent,2024-03-11,41,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Address Harbour Point Tower 2, Address Harbour Point, Dubai Creek Harbour, Dubai",199999,2,2,Apartment,1103,181.3227561196736,High,Yearly,Furnished,For Rent,2024-03-07,45,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"Beach Vista 2, Beach Vista, Emaar Beachfront, Dubai Harbour, Dubai",240000,2,2,Apartment,1143,209.9737532808399,High,Yearly,Furnished,For Rent,2024-03-07,45,Dubai Harbour,Dubai,25.0956188,55.13800090659106
"Summer 3, Summer at Creek Beach, Dubai Creek Harbour, Dubai",180000,2,2,Apartment,1343,134.02829486224869,High,Yearly,Furnished,For Rent,2024-03-06,46,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"MAG City, District 7, Mohammed Bin Rashid City, Dubai",240000,3,2,Townhouse,2017,118.98859692612793,High,Yearly,Unfurnished,For Rent,2024-03-05,47,Mohammed Bin Rashid City,Dubai,25.1640592,55.28566124091724
"Orra Harbour Residences, Dubai Marina, Dubai",145000,1,2,Apartment,902,160.75388026607538,High,Yearly,Furnished,For Rent,2024-03-05,47,Dubai Marina,Dubai,25.0786415,55.1352524
"Sunrise Bay Tower 2, Sunrise Bay, Emaar Beachfront, Dubai Harbour, Dubai",199000,2,2,Apartment,1273,156.3236449332286,High,Yearly,Furnished,For Rent,2024-03-05,47,Dubai Harbour,Dubai,25.0956188,55.13800090659106
"Forte 1, Forte, Downtown Dubai, Dubai",200000,2,2,Apartment,1111,180.01800180018003,High,Yearly,Unfurnished,For Rent,2024-03-04,48,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"The Address Residences Dubai Opera Tower 2, The Address Residences Dubai Opera, Downtown Dubai, Dubai",200000,1,2,Apartment,797,250.94102885821832,High,Yearly,Furnished,For Rent,2024-03-04,48,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Azizi Riviera 19, Azizi Riviera, Meydan One, Meydan City, Dubai",48000,0,2,Apartment,408,117.6470588235294,Low,Yearly,Unfurnished,For Rent,2024-03-02,50,Meydan City,Dubai,25.1541673,55.2906695
"Opera Villas, Al Barsha 1, Al Barsha, Dubai",400000,4,2,Villa,3767,106.18529333687285,High,Yearly,Unfurnished,For Rent,2024-02-29,52,Al Barsha,Dubai,25.096326,55.1984022
"Downtown Views II Tower 2, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",120000,1,2,Apartment,729,164.6090534979424,Medium,Yearly,Unfurnished,For Rent,2024-02-29,52,Za'abeel,Dubai,25.21683265,55.30011608643647
"Jewelz by Danube, Arjan, Dubai",45000,0,2,Apartment,425,105.88235294117646,Low,Yearly,Furnished,For Rent,2024-02-28,53,Arjan,Dubai,25.0627549,55.2392983
"Earth, Jumeirah Golf Estates, Dubai",850000,6,2,Villa,11345,74.9228735125606,High,Yearly,Unfurnished,For Rent,2024-02-27,54,Jumeirah Golf Estates,Dubai,25.0203281,55.20083862592119
"Sydney Tower, JVC District 18, Jumeirah Village Circle (JVC), Dubai",70000,1,2,Apartment,667,104.94752623688156,Medium,Yearly,Furnished,For Rent,2024-02-26,55,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Sky Gardens DIFC, DIFC, Dubai",140000,1,2,Apartment,804,174.12935323383084,Medium,Yearly,Furnished,For Rent,2024-02-26,55,DIFC,Dubai,25.21282585,55.277634848521615
"Lila, Arabian Ranches 2, Dubai",360000,5,2,Villa,3839,93.77442042198489,High,Yearly,Unfurnished,For Rent,2024-02-21,60,Arabian Ranches 2,Dubai,25.03527815,55.27005900335623
"Canal Cove Frond C, Canal Cove, Palm Jumeirah, Dubai",850000,3,2,Villa,4559,186.4443957008116,High,Yearly,Furnished,For Rent,2024-02-19,62,Palm Jumeirah,Dubai,25.10019025,55.11853499506269
"Eden, The Valley, Dubai",135000,3,2,Villa,1873,72.07688200747464,Medium,Yearly,Unfurnished,For Rent,2024-02-14,67,The Valley,Dubai,25.015106,55.450381
"Binghatti Nova, JVC District 12, Jumeirah Village Circle (JVC), Dubai",75000,1,2,Apartment,636,117.9245283018868,Medium,Yearly,Unfurnished,For Rent,2024-02-06,75,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Al Seef Tower 2, JLT Cluster U, Jumeirah Lake Towers (JLT), Dubai",165000,2,2,Apartment,1649,100.06064281382656,High,Yearly,Unfurnished,For Rent,2024-02-05,76,Jumeirah Lake Towers (JLT),Dubai,25.0690625,55.141165591907736
"Elan, Tilal Al Ghaf, Dubai",200000,4,2,Townhouse,2209,90.53870529651428,High,Yearly,Unfurnished,For Rent,2024-01-31,81,Tilal Al Ghaf,Dubai,25.02426745,55.22382996438196
"Casa Grande, JVC District 11, Jumeirah Village Circle (JVC), Dubai",120000,2,2,Apartment,2076,57.80346820809248,Medium,Yearly,Unfurnished,For Rent,2024-01-30,82,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Casa Viva, Serena, Dubai",140000,2,2,Villa,1481,94.53072248480755,Medium,Yearly,Furnished,For Rent,2024-01-20,92,Serena,Dubai,25.03538045,55.28590440039767
"The Fairmont Palm Residence South, The Fairmont Palm Residences, Palm Jumeirah, Dubai",980000,4,2,Apartment,5464,179.3557833089312,High,Yearly,Furnished,For Rent,2024-01-17,95,Palm Jumeirah,Dubai,25.10019025,55.11853499506269
"Amaranta, Villanova, Dubailand, Dubai",165000,4,2,Townhouse,2432,67.84539473684211,High,Yearly,Unfurnished,For Rent,2023-12-18,125,Dubailand,Dubai,25.05865715,55.245999207609245
"Address Harbour Point, Dubai Creek Harbour, Dubai",400000,3,2,Apartment,1427,280.3083391730904,High,Yearly,Furnished,For Rent,2023-11-08,165,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"Beach Isle, Emaar Beachfront, Dubai Harbour, Dubai",260000,2,2,Apartment,1304,199.38650306748465,High,Yearly,Unfurnished,For Rent,2023-11-03,170,Dubai Harbour,Dubai,25.0956188,55.13800090659106
"Collective 2.0, Dubai Hills Estate, Dubai",105000,1,2,Apartment,486,216.0493827160494,Medium,Yearly,Furnished,For Rent,2023-10-28,176,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513
"Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai",250000,2,2,Apartment,1133,220.6531332744925,High,Yearly,Unfurnished,For Rent,2023-10-27,177,Jumeirah Beach Residence (JBR),Dubai,25.0778021,55.13518094856796
"Vida Residences Creek Beach, Dubai Creek Harbour, Dubai",180000,2,2,Apartment,1135,158.59030837004406,High,Yearly,Unfurnished,For Rent,2023-10-26,178,Dubai Creek Harbour,Dubai,25.197978,55.36037960558315
"Elan, Tilal Al Ghaf, Dubai",219000,4,2,Townhouse,2461,88.9882161722877,High,Yearly,Unfurnished,For Rent,2023-10-25,179,Tilal Al Ghaf,Dubai,25.02426745,55.22382996438196
"Expo Golf Villas 1 (Parkside 1), Expo Golf Villas, Emaar South, Dubai South, Dubai",95000,3,2,Villa,1470,64.62585034013605,Medium,Yearly,Unfurnished,For Rent,2023-10-23,181,Dubai South,Dubai,24.9144391,55.1615128
"Harrington House, JVC District 14, Jumeirah Village Circle (JVC), Dubai",135000,2,2,Apartment,1027,131.4508276533593,Medium,Yearly,Furnished,For Rent,2023-10-18,186,Jumeirah Village Circle (JVC),Dubai,25.0559446,55.20746502861806
"Apartment Building 6, Bluewaters Residences, Bluewaters Island, Dubai",550000,2,2,Apartment,2074,265.1880424300868,High,Yearly,Furnished,For Rent,2023-10-13,191,Bluewaters Island,Dubai,25.082916,55.122156
"EMR-22, Emirates Cluster, International City, Dubai",42000,1,2,Apartment,744,56.45161290322581,Low,Yearly,Unfurnished,For Rent,2023-09-20,214,International City,Dubai,25.1322737,55.39813984933585
"Al Rigga, Deira, Dubai",45000,0,2,Apartment,624,72.11538461538461,Low,Yearly,Unfurnished,For Rent,2024-04-02,19,Deira,Dubai,25.2727936,55.305334
"Maple 2, Maple, Dubai Hills Estate, Dubai",250000,3,2,Villa,2156,115.95547309833024,High,Yearly,Unfurnished,For Rent,2024-03-21,31,Dubai Hills Estate,Dubai,25.09872095,55.25394008697513
"MAG 318, Business Bay, Dubai",90000,0,2,Apartment,433,207.85219399538107,Medium,Yearly,Furnished,For Rent,2024-04-08,13,Business Bay,Dubai,25.18942655,55.26481901527489
"MAG 318, Business Bay, Dubai",75000,0,2,Apartment,433,173.21016166281754,Medium,Yearly,Furnished,For Rent,2024-04-08,13,Business Bay,Dubai,25.18942655,55.26481901527489
"Goldcrest Executive, JLT Cluster C, Jumeirah Lake Towers (JLT), Dubai",65000,0,2,Apartment,374,173.79679144385025,Low,Yearly,Furnished,For Rent,2024-03-30,22,Jumeirah Lake Towers (JLT),Dubai,25.0690625,55.141165591907736
"Attareen, The Old Town Island, Downtown Dubai, Dubai",155000,1,2,Apartment,1033,150.04840271055178,High,Yearly,Furnished,For Rent,2024-03-26,26,Downtown Dubai,Dubai,25.18668425,55.27470526460112
"Rose Residences 2, Al Furjan, Dubai",98000,2,2,Apartment,1250,78.4,Medium,Yearly,Unfurnished,For Rent,2024-03-24,28,Al Furjan,Dubai,25.0267099,55.1469903
"Madison Residences Columbus, Majan, Dubai",42000,0,2,Apartment,580,72.41379310344827,Low,Yearly,Unfurnished,For Rent,2024-03-23,29,Majan,Dubai,25.0929388,55.3184835
"Samana Golf Avenue, Dubai Studio City, Dubai",43000,0,2,Apartment,352,122.1590909090909,Low,Yearly,Unfurnished,For Rent,2024-03-22,30,Dubai Studio City,Dubai,25.0410289,55.2516876
"Binghatti Creek, Al Jaddaf, Dubai",125000,3,2,Apartment,1471,84.9762066621346,Medium,Yearly,Furnished,For Rent,2024-03-22,30,Al Jaddaf,Dubai,25.2142937,55.324569
"Azizi Riviera 16, Azizi Riviera, Meydan One, Meydan City, Dubai",40000,0,2,Apartment,296,135.13513513513513,Low,Yearly,Unfurnished,For Rent,2024-03-22,30,Meydan City,Dubai,25.1541673,55.2906695
